   10000      1    6.1390e+02     1
 1200511  Sb120m1  4.9766e+05     1
   1:   1.0000e+00  1200500 2.8320e+06   EC
 1210510  Sb121      STABLE       0
 1220510  Sb122    2.3534e+05     2
   1:   9.7590e-01  1220520 1.9839e+06   B 
   2:   2.4100e-02  1220500 1.6158e+06   EC
 1220511  Sb122m1  2.5146e+02     1
   1:   1.0000e+00  1220510 1.6356e+05   IT
 1230510  Sb123      STABLE       0
 1240510  Sb124    5.2013e+06     1
   1:   1.0000e+00  1240520 2.9043e+06   B 
 1240511  Sb124m1  9.3000e+01     2
   1:   2.5000e-01  1240520 2.9152e+06   B 
   2:   7.5000e-01  1240510 1.0860e+04   IT
 1240512  Sb124m2  1.2120e+03     1
   1:   1.0000e+00  1240511 2.5978e+04   IT
 1250510  Sb125    8.7054e+07     2
   1:   7.6908e-01  1250520 7.6670e+05   B 
   2:   2.3092e-01  1250521 6.2192e+05   B 
 1260510  Sb126    1.0670e+06     1
   1:   1.0000e+00  1260520 3.6700e+06   B 
 1260511  Sb126m1  1.1490e+03     2
   1:   8.6000e-01  1260520 3.6907e+06   B 
   2:   1.4000e-01  1260510 1.7700e+04   IT
 1260512  Sb126m2  1.1000e+01     1
   1:   1.0000e+00  1260511 2.2700e+04   IT
 1270510  Sb127    3.3264e+05     2
   1:   8.3520e-01  1270520 1.5820e+06   B 
   2:   1.6480e-01  1270521 1.4937e+06   B 
 1280510  Sb128    3.2436e+04     1
   1:   1.0000e+00  1280520 4.3840e+06   B 
 1280511  Sb128m1  6.2400e+02     2
   1:   9.6400e-01  1280520 4.3940e+06   B 
   2:   3.6000e-02  1280510 1.0000e+04   IT
 1290510  Sb129    1.5840e+04     2
   1:   8.4842e-01  1290520 2.3750e+06   B 
   2:   1.5158e-01  1290521 2.2685e+06   B 
 1290511  Sb129m1  1.0620e+03     2
   1:   8.5000e-01  1290521 2.2705e+06   B 
   2:   1.5000e-01  1290510 1.8510e+06   IT
 1300510  Sb130    2.3700e+03     1
   1:   1.0000e+00  1300520 5.0620e+06   B 
 1300511  Sb130m1  3.7800e+02     1
   1:   1.0000e+00  1300520 5.0678e+06   B 
 1310510  Sb131    1.3818e+03     2
   1:   9.3767e-01  1310520 3.2340e+06   B 
   2:   6.2328e-02  1310521 3.0518e+06   B 
 1320510  Sb132    1.6740e+02     1
   1:   1.0000e+00  1320520 5.5120e+06   B 
 1320511  Sb132m1  2.4600e+02     1
   1:   1.0000e+00  1320520 5.7120e+06   B 
 1330510  Sb133    1.5000e+02     2
   1:   8.2711e-01  1330520 4.0020e+06   B 
   2:   1.7289e-01  1330521 3.6677e+06   B 
 1340510  Sb134    7.8000e-01     2
   1:   9.7054e-01  1340520 8.3937e+06   B 
   2:   2.9458e-02  1330520 7.0746e+05   B  N 
 1340511  Sb134m1  1.0070e+01     2
   1:   9.9912e-01  1340520 8.6727e+06   B 
   2:   8.8000e-04  1330520 9.8646e+05   B  N 
 1350510  Sb135    1.6790e+00     2
   1:   7.8000e-01  1350520 8.1163e+06   B 
   2:   2.2000e-01  1340520 4.7009e+06   B  N 
 1360510  Sb136    9.2300e-01     3
   1:   5.2310e-01  1360520 9.9540e+06   B 
   2:   4.6674e-01  1350520 5.3080e+06   B  N 
   3:   1.0163e-02  1340520 1.8919e+06   B  N  N 
 1370510  Sb137    4.5000e-01     3
   1:   1.3000e-04  1370520 8.8920e+06   B 
   2:   9.9945e-01  1360520 6.0100e+06   B  N 
   3:   4.1650e-04  1350520 1.3629e+06   B  N  N 
 1380510  Sb138    1.6800e-01     3
   1:   7.9843e-01  1380520 1.0908e+07   B 
   2:   1.9343e-01  1370520 6.3710e+06   B  N 
   3:   8.1413e-03  1360520 3.4894e+06   B  N  N 
 1390510  Sb139    1.2700e-01     2
   1:   9.9796e-01  1380520 7.3640e+06   B  N 
   2:   2.0363e-03  1370520 2.8285e+06   B  N  N 
 1050520  Te105    6.2000e-07     1
   1:   1.0000e+00  1010500 4.6360e+06   A 
 1060520  Te106    6.0000e-05     1
   1:   1.0000e+00  1020500 4.2900e+06   A 
 1070520  Te107    3.1000e-03     2
   1:   3.0000e-01  1070510 1.0117e+07   EC
   2:   7.0000e-01  1030500 4.0083e+06   A 
 1080520  Te108    2.1000e+00     3
   1:   4.8600e-01  1080510 6.6617e+06   EC
   2:   2.4000e-02  1070500 5.5659e+06   EC P 
   3:   4.9000e-01  1040500 3.4448e+06   A 
 1090520  Te109    4.6000e+00     4
   1:   5.0000e-05  1050490 9.5003e+06   EC A 
   2:   8.6695e-01  1090510 8.5359e+06   EC
   3:   9.4000e-02  1080500 7.1400e+06   EC P 
   4:   3.9000e-02  1050500 3.2256e+06   A 
 1100520  Te110    1.8600e+01     2
   1:   9.9997e-01  1100510 5.2199e+06   EC
   2:   3.0000e-05  1060500 2.7232e+06   A 
 1110520  Te111    1.9300e+01     1
   1:   1.0000e+00  1110510 7.2493e+06   EC
 1120520  Te112    1.2000e+02     1
   1:   1.0000e+00  1120510 4.0332e+06   EC
 1130520  Te113    1.0200e+02     1
   1:   1.0000e+00  1130510 6.0700e+06   EC
 1140520  Te114    9.1200e+02     1
   1:   1.0000e+00  1140510 2.6100e+06   EC
 1150520  Te115    3.4800e+02     1
   1:   1.0000e+00  1150510 4.9400e+06   EC
 1150521  Te115m1  4.0200e+02     1
   1:   1.0000e+00  1150510 4.9600e+06   EC
 1160520  Te116    8.9640e+03     1
   1:   1.0000e+00  1160510 1.5500e+06   EC
 1170520  Te117    3.7200e+03     1
   1:   1.0000e+00  1170510 3.5490e+06   EC
 1170521  Te117m1  1.0300e-01     1
   1:   1.0000e+00  1170520 2.9610e+05   IT
 1180520  Te118    5.1840e+05     1
   1:   1.0000e+00  1180510 3.2100e+05   EC
 1190520  Te119    5.7780e+04     1
   1:   1.0000e+00  1190510 2.2930e+06   EC
 1190521  Te119m1  4.0608e+05     1
   1:   1.0000e+00  1190510 2.5540e+06   EC
 1200520  Te120      STABLE       0
 1210520  Te121    1.6563e+06     1
   1:   1.0000e+00  1210510 1.0540e+06   EC
 1210521  Te121m1  1.4187e+07     2
   1:   1.1400e-01  1210510 1.3480e+06   EC
   2:   8.8600e-01  1210520 2.9397e+05   IT
 1220520  Te122      STABLE       0
 1230520  Te123      STABLE       1
   1:   1.0000e+00  1230510 5.2700e+04   EC
 1230521  Te123m1  1.0299e+07     1
   1:   1.0000e+00  1230520 2.4747e+05   IT
 1240520  Te124      STABLE       0
 1250520  Te125      STABLE       0
 1250521  Te125m1  4.9594e+06     1
   1:   1.0000e+00  1250520 1.4478e+05   IT
 1260520  Te126      STABLE       0
 1270520  Te127    3.3660e+04     1
   1:   1.0000e+00  1270530 7.0200e+05   B 
 1270521  Te127m1  9.4176e+06     2
   1:   2.4000e-02  1270530 7.8626e+05   B 
   2:   9.7600e-01  1270520 8.8260e+04   IT
 1280520  Te128    2.7771e+26     1
   1:   1.0000e+00  1280540 8.6795e+05   B  B 
 1290520  Te129    4.1760e+03     1
   1:   1.0000e+00  1290530 1.5030e+06   B 
 1290521  Te129m1  2.9030e+06     2
   1:   3.7000e-01  1290530 1.6085e+06   B 
   2:   6.3000e-01  1290520 1.0550e+05   IT
 1300520  Te130      STABLE       1
   1:   1.0000e+00  1300540 2.5303e+06   B  B 
 1310520  Te131    1.5000e+03     1
   1:   1.0000e+00  1310530 2.2328e+06   B 
 1310521  Te131m1  1.1970e+05     2
   1:   7.4100e-01  1310530 2.4172e+06   B 
   2:   2.5900e-01  1310520 1.8226e+05   IT
 1320520  Te132    2.7683e+05     1
   1:   1.0000e+00  1320530 5.1800e+05   B 
 1330520  Te133    7.5000e+02     1
   1:   1.0000e+00  1330530 2.9420e+06   B 
 1330521  Te133m1  3.3240e+03     3
   1:   7.3512e-01  1330530 3.2763e+06   B 
   2:   9.9880e-02  1330531 1.6421e+06   B 
   3:   1.6500e-01  1330520 3.3426e+05   IT
 1340520  Te134    2.5080e+03     1
   1:   1.0000e+00  1340530 1.5130e+06   B 
 1350520  Te135    1.9000e+01     1
   1:   1.0000e+00  1350530 5.8880e+06   B 
 1360520  Te136    1.7500e+01     2
   1:   9.8690e-01  1360530 5.0930e+06   B 
   2:   1.3100e-02  1350530 1.2410e+06   B  N 
 1370520  Te137    2.4900e+00     2
   1:   9.7010e-01  1370530 7.2167e+06   B 
   2:   2.9900e-02  1360530 2.2107e+06   B  N 
 1380520  Te138    1.4000e+00     2
   1:   9.3700e-01  1380530 6.1500e+06   B 
   2:   6.3000e-02  1370530 2.6804e+06   B  N 
 1390520  Te139    3.4700e-01     2
   1:   9.7962e-01  1390530 8.1380e+06   B 
   2:   2.0384e-02  1380530 3.4450e+06   B  N 
 1400520  Te140    3.0400e-01     2
   1:   9.7672e-01  1400530 6.9980e+06   B 
   2:   2.3281e-02  1390530 3.8580e+06   B  N 
 1410520  Te141    2.1300e-01     3
   1:   9.5977e-01  1410530 9.3390e+06   B 
   2:   4.0144e-02  1400530 4.5630e+06   B  N 
   3:   8.2560e-05  1390530 1.4226e+06   B  N  N 
 1420520  Te142    2.0000e-01     3
   1:   8.6681e-01  1420530 8.1230e+06   B 
   2:   1.3319e-01  1410530 5.3290e+06   B  N 
   3:   1.7674e-08  1400530 5.5226e+05   B  N  N 
 1080530   I108    3.6000e-02     3
   1:   8.9109e-02  1080520 1.3070e+07   EC
   2:   9.0099e-01  1040510 4.0991e+06   A 
   3:   9.9010e-03  1070520 6.0000e+05   P 
 1090530   I109    1.0300e-04     1
   1:   1.0000e+00  1080520 8.1952e+05   P 
 1100530   I110    6.5000e-01     4
   1:   1.1000e-02  1060500 1.4465e+07   EC A 
   2:   7.0900e-01  1100520 1.1766e+07   EC
   3:   1.1000e-01  1090510 8.6490e+06   EC P 
   4:   1.7000e-01  1060510 3.5842e+06   A 
 1110530   I111    2.5000e+00     2
   1:   9.9900e-01  1110520 8.6337e+06   EC
   2:   1.0000e-03  1070510 3.2816e+06   A 
 1120530   I112    3.4200e+00     2
   1:   9.9999e-01  1120520 1.0504e+07   EC
   2:   1.2000e-05  1080510 2.9870e+06   A 
 1130530   I113    6.6000e+00     2
   1:   1.0000e+00  1130520 7.2275e+06   EC
   2:   3.3000e-09  1090510 2.7059e+06   A 
 1140530   I114    2.1000e+00     1
   1:   1.0000e+00  1140520 9.0920e+06   EC
 1140531   I114m1  6.2000e+00     2
   1:   9.1000e-01  1140520 9.3579e+06   EC
   2:   9.0000e-02  1140530 2.6590e+05   IT
 1150530   I115    7.8000e+01     1
   1:   1.0000e+00  1150520 5.7250e+06   EC
 1160530   I116    2.9100e+00     1
   1:   1.0000e+00  1160520 7.7767e+06   EC
 1170530   I117    1.3320e+02     1
   1:   1.0000e+00  1170520 4.6624e+06   EC
 1180530   I118    8.2200e+02     1
   1:   1.0000e+00  1180520 6.7100e+06   EC
 1180531   I118m1  5.1000e+02     1
   1:   1.0000e+00  1180520 6.8140e+06   EC
 1190530   I119    1.1460e+03     2
   1:   9.9051e-01  1190520 3.4200e+06   EC
   2:   9.4933e-03  1190521 3.1590e+06   EC
 1200530   I120    4.8960e+03     1
   1:   1.0000e+00  1200520 5.6150e+06   EC
 1200531   I120m1  3.1800e+03     1
   1:   1.0000e+00  1200520 5.9350e+06   EC
 1210530   I121    7.6320e+03     2
   1:   9.9715e-01  1210520 2.2920e+06   EC
   2:   2.8512e-03  1210521 1.9981e+06   EC
 1220530   I122    2.1780e+02     1
   1:   1.0000e+00  1220520 4.2340e+06   EC
 1230530   I123    4.7604e+04     1
   1:   1.0000e+00  1230520 1.2280e+06   EC
 1240530   I124    3.6081e+05     1
   1:   1.0000e+00  1240520 3.1596e+06   EC
 1250530   I125    5.1322e+06     1
   1:   1.0000e+00  1250520 1.8577e+05   EC
 1260530   I126    1.1172e+06     2
   1:   5.2700e-01  1260520 2.1550e+06   EC
   2:   4.7300e-01  1260540 1.2580e+06   B 
 1270530   I127      STABLE       0
 1280530   I128    1.4994e+03     2
   1:   9.3100e-01  1280540 2.1190e+06   B 
   2:   6.9000e-02  1280520 1.2520e+06   EC
 1290530   I129    4.9545e+14     1
   1:   1.0000e+00  1290540 1.9400e+05   B 
 1300530   I130    4.4496e+04     1
   1:   1.0000e+00  1300540 2.9450e+06   B 
 1300531   I130m1  5.3040e+02     2
   1:   1.6000e-01  1300540 2.9840e+06   B 
   2:   8.4000e-01  1300530 3.9952e+04   IT
 1310530   I131    6.9338e+05     2
   1:   9.8915e-01  1310540 9.7080e+05   B 
   2:   1.0848e-02  1310541 8.0687e+05   B 
 1320530   I132    8.2620e+03     1
   1:   1.0000e+00  1320540 3.5810e+06   B 
 1320531   I132m1  4.9932e+03     2
   1:   1.4000e-01  1320540 3.7010e+06   B 
   2:   8.6000e-01  1320530 1.2000e+05   IT
 1330530   I133    7.4880e+04     2
   1:   9.7154e-01  1330540 1.7570e+06   B 
   2:   2.8459e-02  1330541 1.5238e+06   B 
 1330531   I133m1  9.0000e+00     1
   1:   1.0000e+00  1330530 1.6343e+06   IT
 1340530   I134    3.1500e+03     1
   1:   1.0000e+00  1340540 4.0520e+06   B 
 1340531   I134m1  2.1120e+02     2
   1:   2.3000e-02  1340541 2.5252e+06   B 
   2:   9.7700e-01  1340530 3.1649e+05   IT
 1350530   I135    2.3652e+04     2
   1:   8.3491e-01  1350540 2.6270e+06   B 
   2:   1.6509e-01  1350541 2.1004e+06   B 
 1360530   I136    8.3400e+01     1
   1:   1.0000e+00  1360540 6.8570e+06   B 
 1360531   I136m1  4.6900e+01     1
   1:   1.0000e+00  1360540 7.4970e+06   B 
 1370530   I137    2.4500e+01     2
   1:   9.2860e-01  1370540 5.8765e+06   B 
   2:   7.1400e-02  1360540 1.8510e+06   B  N 
 1380530   I138    6.2300e+00     2
   1:   9.4440e-01  1380540 8.0700e+06   B 
   2:   5.5600e-02  1370540 2.4070e+06   B  N 
 1390530   I139    2.2800e+00     2
   1:   9.0000e-01  1390540 7.1174e+06   B 
   2:   1.0000e-01  1380540 3.3765e+06   B  N 
 1400530   I140    8.6000e-01     3
   1:   9.0237e-01  1400540 9.3906e+06   B 
   2:   9.7633e-02  1390540 3.9774e+06   B  N 
   3:   1.2400e-10  1380540 2.3654e+05   B  N  N 
 1410530   I141    4.3000e-01     2
   1:   7.8800e-01  1410540 7.8961e+06   B 
   2:   2.1200e-01  1400540 4.6139e+06   B  N 
 1420530   I142    2.2200e-01     3
   1:   4.7612e-01  1420540 1.0206e+07   B 
   2:   5.2258e-01  1410540 5.1030e+06   B  N 
   3:   1.3004e-03  1400540 1.8208e+06   B  N  N 
 1430530   I143    2.9600e-01     3
   1:   7.5350e-02  1430540 9.1380e+06   B 
   2:   9.2463e-01  1420540 6.0940e+06   B  N 
   3:   2.4422e-05  1410540 9.8967e+05   B  N  N 
 1440530   I144    1.9400e-01     3
   1:   6.3510e-01  1440540 1.1098e+07   B 
   2:   3.5949e-01  1430540 6.3570e+06   B  N 
   3:   5.4069e-03  1420540 3.3120e+06   B  N  N 
 1450530   I145    1.2700e-01     3
   1:   4.3044e-01  1450540 1.0548e+04   B 
   2:   5.6864e-01  1440540 7.6570e+03   B  N 
   3:   9.2139e-04  1430540 2.7530e+03   B  N  N 
 1100540  Xe110    9.3000e-02     3
   1:   3.5900e-01  1100530 8.5450e+06   EC
   2:   1.0000e-03  1090520 8.5100e+06   EC P 
   3:   6.4000e-01  1060520 3.8750e+06   A 
 1110540  Xe111    8.1000e-01     2
   1:   9.0000e-01  1110530 1.0560e+07   EC
   2:   1.0000e-01  1070520 3.7200e+06   A 
 1120540  Xe112    2.7000e+00     2
   1:   9.9160e-01  1120530 7.0349e+06   EC
   2:   8.4000e-03  1080520 3.3303e+06   A 
 1130540  Xe113    2.7400e+00     4
   1:   6.9993e-05  1090510 1.1742e+07   EC A 
   2:   9.2984e-01  1130530 9.0360e+06   EC
   3:   6.9993e-02  1120520 7.9200e+06   EC P 
   4:   9.9990e-05  1090520 3.0948e+06   A 
 1140540  Xe114    1.0000e+01     1
   1:   1.0000e+00  1140530 5.7100e+06   EC
 1150540  Xe115    1.8000e+01     3
   1:   9.9660e-01  1150530 7.6810e+06   EC
   2:   3.4000e-03  1140520 5.9428e+06   EC P 
   3:   3.0000e-06  1110520 2.4032e+06   A 
 1160540  Xe116    5.9000e+01     1
   1:   1.0000e+00  1160530 4.4455e+06   EC
 1170540  Xe117    6.1000e+01     2
   1:   9.9997e-01  1170530 6.2492e+06   EC
   2:   2.9000e-05  1160520 3.7946e+06   EC P 
 1180540  Xe118    2.2800e+02     1
   1:   1.0000e+00  1180530 2.8920e+06   EC
 1190540  Xe119    3.4800e+02     1
   1:   1.0000e+00  1190530 4.9711e+06   EC
 1200540  Xe120    2.4000e+03     1
   1:   1.0000e+00  1200530 1.5780e+06   EC
 1210540  Xe121    2.4060e+03     1
   1:   1.0000e+00  1210530 3.7760e+06   EC
 1220540  Xe122    7.2360e+04     1
   1:   1.0000e+00  1220530 7.2500e+05   EC
 1230540  Xe123    7.4880e+03     1
   1:   1.0000e+00  1230530 2.6950e+06   EC
 1240540  Xe124      STABLE       0
 1250540  Xe125    6.0840e+04     1
   1:   1.0000e+00  1250530 1.6445e+06   EC
 1250541  Xe125m1  5.6900e+01     1
   1:   1.0000e+00  1250540 2.5261e+05   IT
 1260540  Xe126      STABLE       0
 1270540  Xe127    3.1450e+06     1
   1:   1.0000e+00  1270530 6.6230e+05   EC
 1270541  Xe127m1  6.9200e+01     1
   1:   1.0000e+00  1270540 2.9710e+05   IT
 1280540  Xe128      STABLE       0
 1290540  Xe129      STABLE       0
 1290541  Xe129m1  7.6723e+05     1
   1:   1.0000e+00  1290540 2.3614e+05   IT
 1300540  Xe130      STABLE       0
 1310540  Xe131      STABLE       0
 1310541  Xe131m1  1.0230e+06     1
   1:   1.0000e+00  1310540 1.6393e+05   IT
 1320540  Xe132      STABLE       0
 1320541  Xe132m1  8.3900e-03     1
   1:   1.0000e+00  1320540 2.7522e+06   IT
 1330540  Xe133    4.5300e+05     1
   1:   1.0000e+00  1330550 4.2740e+05   B 
 1330541  Xe133m1  1.8922e+05     1
   1:   1.0000e+00  1330540 2.3322e+05   IT
 1340540  Xe134      STABLE       1
   1:   1.0000e+00  1340560 8.2538e+05   B  B 
 1340541  Xe134m1  2.9000e-01     1
   1:   1.0000e+00  1340540 1.9655e+06   IT
 1350540  Xe135    3.2904e+04     1
   1:   1.0000e+00  1350550 1.1650e+06   B 
 1350541  Xe135m1  9.1740e+02     2
   1:   3.0000e-03  1350550 1.6916e+06   B 
   2:   9.9700e-01  1350540 5.2656e+05   IT
 1360540  Xe136      STABLE       1
   1:   1.0000e+00  1360560 2.4618e+06   B  B 
 1370540  Xe137    2.2908e+02     1
   1:   1.0000e+00  1370550 4.1623e+06   B 
 1380540  Xe138    8.4480e+02     1
   1:   1.0000e+00  1380550 2.9120e+06   B 
 1390540  Xe139    3.9680e+01     1
   1:   1.0000e+00  1390550 5.0560e+06   B 
 1400540  Xe140    1.3600e+01     1
   1:   1.0000e+00  1400550 4.0640e+06   B 
 1410540  Xe141    1.7300e+00     2
   1:   9.9956e-01  1410550 6.2830e+06   B 
   2:   4.4000e-04  1400550 7.8174e+05   B  N 
 1420540  Xe142    1.2300e+00     2
   1:   9.9790e-01  1420550 5.2957e+06   B 
   2:   2.1000e-03  1410550 1.1794e+06   B  N 
 1430540  Xe143    3.0000e-01     2
   1:   9.9475e-01  1430550 7.4721e+06   B 
   2:   5.2494e-03  1420550 2.2512e+06   B  N 
 1440540  Xe144    1.1500e+00     2
   1:   9.9254e-01  1440550 6.3990e+06   B 
   2:   7.4592e-03  1430550 2.7313e+06   B  N 
 1450540  Xe145    1.8800e-01     3
   1:   9.7043e-01  1450550 8.5625e+06   B 
   2:   2.9567e-02  1440550 3.7066e+06   B  N 
   3:   1.7011e-15  1430550 3.8963e+04   B  N  N 
 1460540  Xe146    3.6900e-01     2
   1:   9.7623e-01  1460550 7.6142e+06   B 
   2:   2.3771e-02  1450550 4.0295e+06   B  N 
 1470540  Xe147    1.0000e-01     2
   1:   9.2000e-01  1470550 9.4860e+06   B 
   2:   8.0000e-02  1460550 4.9660e+06   B  N 
 1120550  Cs112    5.0000e-04     1
   1:   1.0000e+00  1110540 8.1430e+05   P 
 1130550  Cs113    1.6700e-05     1
   1:   1.0000e+00  1120540 9.7353e+05   P 
 1140550  Cs114    5.7000e-01     4
   1:   1.9000e-03  1100520 1.5123e+07   EC A 
   2:   9.1090e-01  1140540 1.2404e+07   EC
   3:   8.7000e-02  1130530 9.3000e+06   EC P 
   4:   2.0000e-04  1100530 3.3570e+06   A 
 1150550  Cs115    1.4000e+00     2
   1:   9.9930e-01  1150540 8.9570e+06   EC
   2:   7.0000e-04  1140530 5.8080e+06   EC P 
 1160550  Cs116    7.0000e-01     3
   1:   5.0000e-04  1120520 1.3075e+07   EC A 
   2:   9.7150e-01  1160540 1.0979e+07   EC
   3:   2.8000e-02  1150530 6.9810e+06   EC P 
 1160551  Cs116m1  3.8500e+00     3
   1:   8.0000e-05  1120520 1.3175e+07   EC A 
   2:   9.9482e-01  1160540 1.1079e+07   EC
   3:   5.1000e-03  1150530 7.0810e+06   EC P 
 1170550  Cs117    8.4000e+00     1
   1:   1.0000e+00  1170540 7.6922e+06   EC
 1170551  Cs117m1  6.5000e+00     1
   1:   1.0000e+00  1170540 7.8422e+06   EC
 1180550  Cs118    1.4000e+01     3
   1:   2.4000e-05  1140520 1.1054e+07   EC A 
   2:   9.9958e-01  1180540 9.6697e+06   EC
   3:   4.0000e-04  1170530 4.7362e+06   EC P 
 1180551  Cs118m1  1.7000e+01     3
   1:   2.4000e-05  1140520 1.1054e+07   EC A 
   2:   9.9958e-01  1180540 9.6697e+06   EC
   3:   4.0000e-04  1170530 4.7362e+06   EC P 
 1190550  Cs119    4.3000e+01     1
   1:   1.0000e+00  1190540 6.4894e+06   EC
 1190551  Cs119m1  3.0400e+01     1
   1:   1.0000e+00  1190540 6.4890e+06   EC
 1200550  Cs120    6.1300e+01     3
   1:   2.0000e-07  1160520 8.9554e+06   EC A 
   2:   1.0000e+00  1200540 8.2838e+06   EC
   3:   7.0000e-08  1190530 2.5879e+06   EC P 
 1200551  Cs120m1  5.7000e+01     1
   1:   1.0000e+00  1200540 8.2840e+06   EC
 1210550  Cs121    1.5500e+02     1
   1:   1.0000e+00  1210540 5.3720e+06   EC
 1210551  Cs121m1  1.2200e+02     2
   1:   8.3000e-01  1210540 5.4408e+06   EC
   2:   1.7000e-01  1210550 6.8500e+04   IT
 1220550  Cs122    2.1180e+01     1
   1:   1.0000e+00  1220540 7.2200e+06   EC
 1220551  Cs122m1  3.6000e-01     1
   1:   1.0000e+00  1220550 1.2710e+05   IT
 1220552  Cs122m2  2.2200e+02     1
   1:   1.0000e+00  1220540 7.3529e+06   EC
 1230550  Cs123    3.5280e+02     1
   1:   1.0000e+00  1230540 4.2050e+06   EC
 1230551  Cs123m1  1.6400e+00     1
   1:   1.0000e+00  1230550 1.5627e+05   IT
 1240550  Cs124    3.0800e+01     1
   1:   1.0000e+00  1240540 5.9290e+06   EC
 1240551  Cs124m1  6.3000e+00     1
   1:   1.0000e+00  1240550 4.6260e+05   IT
 1250550  Cs125    2.8020e+03     1
   1:   1.0000e+00  1250540 3.1040e+06   EC
 1250551  Cs125m1  9.0000e-04     1
   1:   1.0000e+00  1250550 2.6610e+05   IT
 1260550  Cs126    9.8400e+01     1
   1:   1.0000e+00  1260540 4.7800e+06   EC
 1270550  Cs127    2.2500e+04     1
   1:   1.0000e+00  1270540 2.0810e+06   EC
 1280550  Cs128    2.1720e+02     1
   1:   1.0000e+00  1280540 3.9290e+06   EC
 1290550  Cs129    1.1542e+05     1
   1:   1.0000e+00  1290540 1.1970e+06   EC
 1300550  Cs130    1.7526e+03     2
   1:   9.8400e-01  1300540 2.9790e+06   EC
   2:   1.6000e-02  1300560 3.6900e+05   B 
 1300551  Cs130m1  2.0760e+02     2
   1:   1.6000e-03  1300540 3.1422e+06   EC
   2:   9.9840e-01  1300550 1.6325e+05   IT
 1310550  Cs131    8.3713e+05     1
   1:   1.0000e+00  1310540 3.5500e+05   EC
 1320550  Cs132    5.5987e+05     2
   1:   9.8130e-01  1320540 2.1246e+06   EC
   2:   1.8700e-02  1320560 1.2789e+06   B 
 1330550  Cs133      STABLE       0
 1340550  Cs134    6.5173e+07     2
   1:   1.0000e+00  1340560 2.0587e+06   B 
   2:   3.0000e-06  1340540 1.2333e+06   EC
 1340551  Cs134m1  1.0483e+04     1
   1:   1.0000e+00  1340550 1.3874e+05   IT
 1350550  Cs135    7.2582e+13     1
   1:   1.0000e+00  1350560 2.6870e+05   B 
 1350551  Cs135m1  3.1800e+03     1
   1:   1.0000e+00  1350550 1.6333e+06   IT
 1360550  Cs136    1.1370e+06     2
   1:   8.8926e-01  1360560 2.5482e+06   B 
   2:   1.1074e-01  1360561 5.1768e+05   B 
 1360551  Cs136m1  1.9000e+01     2
   1:   5.0000e-01  1360560 2.5482e+06   B 
   2:   5.0000e-01  1360550 5.0000e+04   IT
 1370550  Cs137    9.4925e+08     2
   1:   5.3005e-02  1370560 1.1756e+06   B 
   2:   9.4699e-01  1370561 5.1397e+05   B 
 1380550  Cs138    2.0046e+03     1
   1:   1.0000e+00  1380560 5.3740e+06   B 
 1380551  Cs138m1  1.7460e+02     2
   1:   1.9000e-01  1380560 5.4549e+06   B 
   2:   8.1000e-01  1380550 7.9900e+04   IT
 1390550  Cs139    5.5620e+02     1
   1:   1.0000e+00  1390560 4.2130e+06   B 
 1400550  Cs140    6.3700e+01     1
   1:   1.0000e+00  1400560 6.2200e+06   B 
 1410550  Cs141    2.4840e+01     2
   1:   9.9965e-01  1410560 5.2528e+06   B 
   2:   3.5000e-04  1400560 7.1865e+05   B  N 
 1420550  Cs142    1.6840e+00     2
   1:   9.9910e-01  1420560 7.3196e+06   B 
   2:   9.0000e-04  1410560 1.1364e+06   B  N 
 1430550  Cs143    1.7910e+00     2
   1:   9.8360e-01  1430560 6.2622e+06   B 
   2:   1.6400e-02  1420560 2.0988e+06   B  N 
 1440550  Cs144    9.9400e-01     2
   1:   9.6970e-01  1440560 8.4958e+06   B 
   2:   3.0300e-02  1430560 2.5945e+06   B  N 
 1440551  Cs144m1  1.0000e+00     1
   1:   1.0000e+00  1440560 8.5000e+06   B 
 1450550  Cs145    5.8700e-01     2
   1:   8.5300e-01  1450560 7.4604e+06   B 
   2:   1.4700e-01  1440560 3.6400e+06   B  N 
 1460550  Cs146    3.2100e-01     2
   1:   8.5800e-01  1460560 9.3715e+06   B 
   2:   1.4200e-01  1450560 3.8757e+06   B  N 
 1470550  Cs147    2.3000e-01     2
   1:   7.1500e-01  1470560 8.2461e+06   B 
   2:   2.8500e-01  1460560 4.8515e+06   B  N 
 1480550  Cs148    1.4600e-01     3
   1:   7.8138e-01  1480560 1.0299e+07   B 
   2:   2.1845e-01  1470560 4.8983e+06   B  N 
   3:   1.7256e-04  1460560 1.5036e+06   B  N  N 
 1490550  Cs149    5.0000e-02     3
   1:   3.1155e-01  1490560 9.3240e+06   B 
   2:   6.8845e-01  1480560 5.6770e+06   B  N 
   3:   4.0978e-07  1470560 2.7640e+05   B  N  N 
 1500550  Cs150    5.0000e-02     3
   1:   1.5866e-01  1500560 1.1383e+07   B 
   2:   8.3823e-01  1490560 6.1340e+06   B  N 
   3:   3.1092e-03  1480560 2.4871e+06   B  N  N 
 1510550  Cs151    5.0000e-02     3
   1:   1.4079e-01  1510560 1.0507e+07   B 
   2:   8.5869e-01  1500560 7.2140e+06   B  N 
   3:   5.2240e-04  1490560 1.9664e+06   B  N  N 
 1140560  Ba114    4.3000e-01     3
   1:   2.0000e-01  1130540 8.8578e+06   EC P 
