   1:   9.8900e-01  1310540 9.7085e+05   B 
   2:   1.1000e-02  1310541 8.0692e+05   B 
 1320530   I132    8.2600e+03     1
   1:   1.0000e+00  1320540 3.5755e+06   B 
 1320531   I132m1  4.9900e+03     2
   1:   1.4000e-01  1320540 3.6955e+06   B 
   2:   8.6000e-01  1320530 1.2000e+05   IT
 1330530   I133    7.4900e+04     2
   1:   9.7100e-01  1330540 1.7570e+06   B 
   2:   2.9000e-02  1330541 1.5238e+06   B 
 1330531   I133m1  9.0000e+00     1
   1:   1.0000e+00  1330530 1.6320e+06   IT
 1340530   I134    3.1500e+03     1
   1:   1.0000e+00  1340540 4.0652e+06   B 
 1340531   I134m1  2.1120e+02     2
   1:   2.3000e-02  1340540 4.3817e+06   B 
   2:   9.7700e-01  1340530 3.1650e+05   IT
 1350530   I135    2.3650e+04     2
   1:   8.3400e-01  1350540 2.6278e+06   B 
   2:   1.6600e-01  1350541 2.1013e+06   B 
 1360530   I136    8.3400e+01     1
   1:   1.0000e+00  1360540 6.8837e+06   B 
 1360531   I136m1  4.6900e+01     1
   1:   1.0000e+00  1360540 7.5237e+06   B 
 1370530   I137    2.4500e+01     2
   1:   9.2860e-01  1370540 6.0272e+06   B 
   2:   7.1400e-02  1360540 2.0016e+06   B  N 
 1380530   I138    6.2300e+00     2
   1:   9.4440e-01  1380540 7.9923e+06   B 
   2:   5.5600e-02  1370540 2.3322e+06   B  N 
 1390530   I139    2.2800e+00     2
   1:   8.9700e-01  1390540 7.1856e+06   B 
   2:   1.0300e-01  1380540 3.4419e+06   B  N 
 1400530   I140    8.6000e-01     2
   1:   9.0700e-01  1400540 9.3906e+06   B 
   2:   9.3000e-02  1390540 3.9774e+06   B  N 
 1410530   I141    4.3000e-01     2
   1:   7.8800e-01  1410540 8.2930e+06   B 
   2:   2.1200e-01  1400540 5.0110e+06   B  N 
 1420530   I142    2.0000e-01     2
   1:   7.5000e-01  1420540 1.0460e+07   B 
   2:   2.5000e-01  1410540 5.3560e+06   B  N 
 1430530   I143    1.0680e-01     2
   1:   7.9000e-01  1430540 9.5760e+06   B 
   2:   2.1000e-01  1420540 6.5320e+06   B  N 
 1440530   I144    8.3990e-02     2
   1:   8.3000e-01  1440540 1.1592e+07   B 
   2:   1.7000e-01  1430540 6.8520e+06   B  N 
 1450530   I145    5.6430e-02     2
   1:   6.1000e-01  1450540 1.0554e+07   B 
   2:   3.9000e-01  1440540 7.8620e+06   B  N 
 1460530   I146    4.6400e-02     2
   1:   7.6000e-01  1460540 9.6260e+06   B 
   2:   2.4000e-01  1450540 8.1360e+06   B  N 
 1470530   I147    3.1270e-02     2
   1:   5.8000e-01  1470540 9.3190e+06   B 
   2:   4.2000e-01  1460540 8.8790e+06   B  N 
 1480530   I148    2.9730e-02     2
   1:   6.3000e-01  1480540 1.0577e+07   B 
   2:   3.7000e-01  1470540 9.0850e+06   B  N 
 1090540  Xe109    1.3000e-02     1
   1:   1.0000e+00  1050520 4.2170e+06   A 
 1120540  Xe112    2.7000e+00     2
   1:   9.9160e-01  1120530 7.0369e+06   EC
   2:   8.4000e-03  1080520 3.3303e+06   A 
 1130540  Xe113    2.7400e+00     2
   1:   9.8900e-01  1130530 8.9159e+06   EC
   2:   1.1000e-02  1090520 3.0868e+06   A 
 1160540  Xe116    5.9000e+01     1
   1:   1.0000e+00  1160530 4.4455e+06   EC
 1190540  Xe119    3.4800e+02     1
   1:   1.0000e+00  1190530 4.9711e+06   EC
 1200540  Xe120    2.4000e+03     1
   1:   1.0000e+00  1200530 1.5808e+06   EC
 1210540  Xe121    2.4100e+03     1
   1:   1.0000e+00  1210530 3.7707e+06   EC
 1220540  Xe122    7.2400e+04     1
   1:   1.0000e+00  1220530 7.2546e+05   EC
 1230540  Xe123    7.4900e+03     1
   1:   1.0000e+00  1230530 2.6950e+06   EC
 1240540  Xe124    5.0490e+21     1
   1:   1.0000e+00  1240520 2.8643e+06   EC EC
 1250540  Xe125    6.0800e+04     1
   1:   1.0000e+00  1250530 1.6442e+06   EC
 1250541  Xe125m1  5.6900e+01     1
   1:   1.0000e+00  1250540 2.5270e+05   IT
       0      0      STABLE       0
 1270540  Xe127    3.1450e+06     1
   1:   1.0000e+00  1270530 6.6235e+05   EC
 1270541  Xe127m1  6.9200e+01     1
   1:   1.0000e+00  1270540 2.9710e+05   IT
       0      0      STABLE       0
       0      0      STABLE       0
 1290541  Xe129m1  7.6720e+05     1
   1:   1.0000e+00  1290540 2.3610e+05   IT
       0      0      STABLE       0
       0      0      STABLE       0
 1310541  Xe131m1  1.0250e+06     1
   1:   1.0000e+00  1310540 1.6393e+05   IT
       0      0      STABLE       0
 1320541  Xe132m1  8.3900e-03     1
   1:   1.0000e+00  1320540 2.7522e+06   IT
 1330540  Xe133    4.5300e+05     1
   1:   1.0000e+00  1330550 4.2736e+05   B 
 1330541  Xe133m1  1.8920e+05     1
   1:   1.0000e+00  1330540 2.3322e+05   IT
 1340540  Xe134    1.8300e+30     1
   1:   1.0000e+00  1340560 8.2575e+05   B  B 
 1340541  Xe134m1  2.9000e-01     1
   1:   1.0000e+00  1340540 1.9655e+06   IT
 1350540  Xe135    3.2900e+04     1
   1:   1.0000e+00  1350550 1.1650e+06   B 
 1350541  Xe135m1  9.1700e+02     2
   1:   3.0000e-03  1350550 1.6916e+06   B 
   2:   9.9700e-01  1350540 5.2656e+05   IT
 1360540  Xe136    1.1400e+28     1
   1:   1.0000e+00  1360560 2.4580e+06   B  B 
 1370540  Xe137    2.2910e+02     1
   1:   1.0000e+00  1370550 4.1624e+06   B 
 1380540  Xe138    8.4500e+02     1
   1:   1.0000e+00  1380550 2.9148e+06   B 
 1390540  Xe139    3.9680e+01     1
   1:   1.0000e+00  1390550 5.0566e+06   B 
 1400540  Xe140    1.3600e+01     1
   1:   1.0000e+00  1400550 4.0639e+06   B 
 1410540  Xe141    1.7300e+00     2
   1:   9.9956e-01  1410550 6.2798e+06   B 
   2:   4.4000e-04  1400550 7.8171e+05   B  N 
 1420540  Xe142    1.2200e+00     2
   1:   9.9594e-01  1420550 5.2882e+06   B 
   2:   4.0600e-03  1410550 1.1762e+06   B  N 
 1430540  Xe143    3.0000e-01     2
   1:   9.9670e-01  1430550 7.4708e+06   B 
   2:   3.3000e-03  1420550 2.2436e+06   B  N 
 1440540  Xe144    3.8800e-01     2
   1:   9.9350e-01  1440550 6.3982e+06   B 
   2:   6.5000e-03  1430550 2.7301e+06   B  N 
 1450540  Xe145    1.8800e-01     2
   1:   9.5000e-01  1450550 8.5625e+06   B 
   2:   5.0000e-02  1440550 3.7059e+06   B  N 
 1460540  Xe146    1.4600e-01     2
   1:   9.8000e-01  1460550 7.6140e+06   B 
   2:   2.0000e-02  1450550 4.0296e+06   B  N 
 1470540  Xe147    1.0000e-01     2
   1:   9.2000e-01  1470550 9.4120e+06   B 
   2:   8.0000e-02  1460550 4.8910e+06   B  N 
 1480540  Xe148    5.8830e-02     2
   1:   9.3800e-01  1480550 8.2950e+06   B 
   2:   6.2000e-02  1470550 4.9450e+06   B  N 
 1490540  Xe149    5.7350e-02     2
   1:   9.0800e-01  1490550 8.5000e+06   B 
   2:   9.2000e-02  1480550 5.9420e+06   B  N 
 1500540  Xe150    3.6750e-02     2
   1:   8.9000e-01  1500550 8.5460e+06   B 
   2:   1.1000e-01  1490550 6.1550e+06   B  N 
 1160550  Cs116    7.0000e-01     3
   1:   9.7151e-01  1160540 1.0984e+07   EC
   2:   2.8000e-02  1150530 6.9860e+06   EC P 
   3:   4.9000e-04  1120520 1.3080e+07   EC A 
 1160551  Cs116m1  3.8500e+00     1
   1:   1.0000e+00  1160540 1.0984e+07   EC
 1190550  Cs119    4.3000e+01     1
   1:   1.0000e+00  1190540 6.4894e+06   EC
 1190551  Cs119m1  3.0400e+01     1
   1:   1.0000e+00  1190540 6.4894e+06   EC
 1200550  Cs120    6.1300e+01     1
   1:   1.0000e+00  1200540 8.2838e+06   EC
 1200551  Cs120m1  5.7000e+01     1
   1:   1.0000e+00  1200540 8.2840e+06   EC
 1210550  Cs121    1.5500e+02     1
   1:   1.0000e+00  1210540 5.3786e+06   EC
 1210551  Cs121m1  1.2200e+02     2
   1:   8.3000e-01  1210540 5.4472e+06   EC
   2:   1.7000e-01  1210550 6.8500e+04   IT
 1220550  Cs122    2.1180e+01     1
   1:   1.0000e+00  1220540 7.2102e+06   EC
 1220551  Cs122m1  3.6000e-01     1
   1:   1.0000e+00  1220550 1.2705e+05   IT
 1220552  Cs122m2  2.2200e+02     1
   1:   1.0000e+00  1220540 7.3502e+06   EC
 1230550  Cs123    3.5280e+02     1
   1:   1.0000e+00  1230540 4.2050e+06   EC
 1230551  Cs123m1  1.6400e+00     1
   1:   1.0000e+00  1230550 1.5630e+05   IT
 1240550  Cs124    3.0800e+01     1
   1:   1.0000e+00  1240540 5.9297e+06   EC
 1240551  Cs124m1  6.3000e+00     1
   1:   1.0000e+00  1240550 4.6254e+05   IT
 1250550  Cs125    2.8020e+03     1
   1:   1.0000e+00  1250540 3.1052e+06   EC
 1260550  Cs126    9.8400e+01     1
   1:   1.0000e+00  1260540 4.7951e+06   EC
 1270550  Cs127    2.2500e+04     2
   1:   9.9950e-01  1270540 2.0814e+06   EC
   2:   5.0000e-04  1270541 1.7843e+06   EC
 1280550  Cs128    2.1720e+02     1
   1:   1.0000e+00  1280540 3.9287e+06   EC
 1290550  Cs129    1.1542e+05     1
   1:   1.0000e+00  1290540 1.1968e+06   EC
 1300550  Cs130    1.7526e+03     2
   1:   1.6000e-02  1300560 3.6199e+05   B 
   2:   9.8400e-01  1300540 2.9807e+06   EC
 1300551  Cs130m1  2.0800e+02     2
   1:   1.6000e-03  1300540 3.1440e+06   EC
   2:   9.9840e-01  1300550 1.6325e+05   IT
 1310550  Cs131    8.3710e+05     1
   1:   1.0000e+00  1310540 3.5475e+05   EC
 1320550  Cs132    5.5990e+05     2
   1:   1.8700e-02  1320560 1.2787e+06   B 
   2:   9.8130e-01  1320540 2.1227e+06   EC
       0      0      STABLE       0
 1340550  Cs134    6.5173e+07     2
   1:   1.0000e+00  1340560 2.0589e+06   B 
   2:   3.0000e-06  1340540 1.2332e+06   EC
 1340551  Cs134m1  1.0483e+04     1
   1:   1.0000e+00  1340550 1.3874e+05   IT
 1350550  Cs135    7.3000e+13     1
   1:   1.0000e+00  1350560 2.6890e+05   B 
 1350551  Cs135m1  3.1800e+03     1
   1:   1.0000e+00  1350550 1.6330e+06   IT
 1360550  Cs136    1.1370e+06     2
   1:   7.5000e-01  1360560 2.5482e+06   B 
   2:   2.5000e-01  1360561 5.1776e+05   B 
 1360551  Cs136m1  1.9000e+01     2
   1:   5.0000e-01  1360561 5.1776e+05   B 
   2:   5.0000e-01  1360550 0.0000e+00   IT
 1370550  Cs137    9.4900e+08     2
   1:   5.3000e-02  1370560 1.1756e+06   B 
   2:   9.4700e-01  1370561 5.1397e+05   B 
 1380550  Cs138    2.0050e+03     1
   1:   1.0000e+00  1380560 5.3748e+06   B 
 1380551  Cs138m1  1.7460e+02     2
   1:   1.9000e-01  1380560 5.4547e+06   B 
   2:   8.1000e-01  1380550 7.9900e+04   IT
 1390550  Cs139    5.5600e+02     1
   1:   1.0000e+00  1390560 4.2128e+06   B 
 1400550  Cs140    6.3700e+01     1
   1:   1.0000e+00  1400560 6.2199e+06   B 
 1410550  Cs141    2.4840e+01     2
   1:   9.9966e-01  1410560 5.2556e+06   B 
   2:   3.4000e-04  1400560 7.2176e+05   B  N 
 1420550  Cs142    1.6840e+00     2
   1:   9.9910e-01  1420560 7.3249e+06   B 
   2:   9.0000e-04  1410560 1.1436e+06   B  N 
 1430550  Cs143    1.7910e+00     2
   1:   9.8360e-01  1430560 6.2634e+06   B 
   2:   1.6400e-02  1420560 2.0978e+06   B  N 
 1440550  Cs144    9.9400e-01     2
   1:   9.6970e-01  1440560 8.4966e+06   B 
   2:   3.0300e-02  1430560 2.5952e+06   B  N 
 1450550  Cs145    5.8700e-01     2
   1:   8.5300e-01  1450560 7.4604e+06   B 
   2:   1.4700e-01  1440560 3.6400e+06   B  N 
 1460550  Cs146    3.2100e-01     2
   1:   8.5800e-01  1460560 9.3714e+06   B 
   2:   1.4200e-01  1450560 3.8759e+06   B  N 
 1470550  Cs147    2.3500e-01     2
   1:   7.1500e-01  1470560 8.2458e+06   B 
   2:   2.8500e-01  1460560 4.8508e+06   B  N 
 1480550  Cs148    1.4600e-01     2
   1:   7.4900e-01  1480560 1.0297e+07   B 
   2:   2.5100e-01  1470560 4.8962e+06   B  N 
 1490550  Cs149    9.4180e-02     2
   1:   8.1000e-01  1490560 9.2590e+06   B 
   2:   1.9000e-01  1480560 5.7610e+06   B  N 
 1500550  Cs150    8.5030e-02     2
   1:   8.0000e-01  1500560 1.1439e+07   B 
   2:   2.0000e-01  1490560 6.1340e+06   B  N 
 1510550  Cs151    5.6210e-02     2
   1:   7.2000e-01  1510560 1.0535e+07   B 
   2:   2.8000e-01  1500560 7.3260e+06   B  N 
 1520550  Cs152    5.0620e-02     2
   1:   7.3000e-01  1520560 1.0269e+07   B 
   2:   2.7000e-01  1510560 7.5840e+06   B  N 
 1200560  Ba120    2.4000e+01     1
   1:   1.0000e+00  1200550 5.0000e+06   EC
 1230560  Ba123    1.6200e+02     2
   1:   9.9420e-01  1230550 5.3887e+06   EC
   2:   5.8000e-03  1230551 5.2324e+06   EC
 1240560  Ba124    6.6000e+02     1
   1:   1.0000e+00  1240550 2.6416e+06   EC
 1260560  Ba126    6.0000e+03     1
   1:   1.0000e+00  1260550 1.6806e+06   EC
 1270560  Ba127    7.6200e+02     1
   1:   1.0000e+00  1270550 3.4222e+06   EC
 1270561  Ba127m1  1.9000e+00     1
   1:   1.0000e+00  1270560 8.0330e+04   IT
 1280560  Ba128    2.1000e+05     1
   1:   1.0000e+00  1280550 5.5266e+05   EC
 1290560  Ba129    8.0000e+03     1
   1:   1.0000e+00  1290550 2.4360e+06   EC
 1290561  Ba129m1  7.7800e+03     1
   1:   1.0000e+00  1290550 2.4444e+06   EC
       0      0      STABLE       0
 1300561  Ba130m1  9.4000e-03     1
   1:   1.0000e+00  1300560 2.4762e+06   IT
 1310560  Ba131    9.9400e+05     1
   1:   1.0000e+00  1310550 1.3750e+06   EC
 1310561  Ba131m1  8.7600e+02     1
   1:   1.0000e+00  1310560 1.8750e+05   IT
       0      0      STABLE       0
 1330560  Ba133    3.3200e+08     1
   1:   1.0000e+00  1330550 5.1734e+05   EC
 1330561  Ba133m1  1.4000e+05     2
   1:   9.6000e-05  1330550 8.0560e+05   EC
   2:   9.9990e-01  1330560 2.8825e+05   IT
       0      0      STABLE       0
       0      0      STABLE       0
 1350561  Ba135m1  1.0330e+05     1
   1:   1.0000e+00  1350560 2.6822e+05   IT
       0      0      STABLE       0
 1360561  Ba136m1  3.0840e-01     1
   1:   1.0000e+00  1360560 2.0305e+06   IT
       0      0      STABLE       0
 1370561  Ba137m1  1.5312e+02     1
   1:   1.0000e+00  1370560 6.6166e+05   IT
       0      0      STABLE       0
 1390560  Ba139    4.9840e+03     1
   1:   1.0000e+00  1390570 2.3146e+06   B 
 1400560  Ba140    1.1018e+06     1
   1:   1.0000e+00  1400570 1.0480e+06   B 
 1410560  Ba141    1.0960e+03     1
   1:   1.0000e+00  1410570 3.2018e+06   B 
 1420560  Ba142    6.3600e+02     1
   1:   1.0000e+00  1420570 2.1811e+06   B 
 1430560  Ba143    1.4500e+01     1
   1:   1.0000e+00  1430570 4.2344e+06   B 
 1440560  Ba144    1.1500e+01     1
   1:   1.0000e+00  1440570 3.0826e+06   B 
 1450560  Ba145    4.3100e+00     1
   1:   1.0000e+00  1450570 5.3191e+06   B 
 1460560  Ba146    2.2200e+00     1
   1:   1.0000e+00  1460570 4.1065e+06   B 
 1470560  Ba147    8.9300e-01     2
   1:   9.9940e-01  1470570 6.4144e+06   B 
   2:   6.0000e-04  1460570 7.1148e+05   B  N 
 1480560  Ba148    6.1200e-01     2
   1:   9.9600e-01  1480570 5.1150e+06   B 
   2:   4.0000e-03  1470570 1.0133e+06   B  N 
 1490560  Ba149    3.4400e-01     2
   1:   9.9570e-01  1490570 7.1990e+06   B 
   2:   4.3000e-03  1480570 1.6170e+06   B  N 
 1500560  Ba150    3.0000e-01     2
   1:   9.9000e-01  1500570 6.1290e+06   B 
   2:   1.0000e-02  1490570 1.8940e+06   B  N 
 1510560  Ba151    1.7910e-01     2
   1:   9.8200e-01  1510570 8.3370e+06   B 
   2:   1.8000e-02  1500570 2.9200e+06   B  N 
 1520560  Ba152    1.2300e-01     2
   1:   9.7200e-01  1520570 7.4430e+06   B 
   2:   2.8000e-02  1510570 3.5630e+06   B  N 
 1530560  Ba153    9.6980e-02     2
   1:   9.5300e-01  1530570 9.3150e+06   B 
   2:   4.7000e-02  1520570 4.5410e+06   B  N 
 1540560  Ba154    6.7590e-02     2
   1:   9.3600e-01  1540570 8.2050e+06   B 
   2:   6.4000e-02  1530570 4.9060e+06   B  N 
 1270570  La127    3.0600e+02     1
   1:   1.0000e+00  1270560 4.9218e+06   EC
 1270571  La127m1  2.2200e+02     1
   1:   1.0000e+00  1270560 4.9360e+06   EC
 1280570  La128    3.1400e+02     1
   1:   1.0000e+00  1280560 6.7535e+06   EC
 1280571  La128m1  8.4000e+01     1
   1:   1.0000e+00  1280560 6.7535e+06   EC
 1290570  La129    6.9600e+02     2
   1:   9.3100e-01  1290560 3.7387e+06   EC
   2:   6.9000e-02  1290561 3.7303e+06   EC
 1290571  La129m1  5.6000e-01     1
   1:   1.0000e+00  1290570 1.7210e+05   IT
 1300570  La130    5.2200e+02     1
   1:   1.0000e+00  1300560 5.6344e+06   EC
 1310570  La131    3.5400e+03     1
   1:   1.0000e+00  1310560 2.9147e+06   EC
 1320570  La132    1.7300e+04     1
   1:   1.0000e+00  1320560 4.7114e+06   EC
 1320571  La132m1  1.4600e+03     2
   1:   2.4000e-01  1320560 4.8996e+06   EC
   2:   7.6000e-01  1320570 1.8856e+05   IT
 1330570  La133    1.4080e+04     2
   1:   9.9970e-01  1330560 2.0592e+06   EC
   2:   3.0000e-04  1330561 1.7710e+06   EC
 1340570  La134    3.8700e+02     1
   1:   1.0000e+00  1340560 3.7314e+06   EC
 1350570  La135    7.0200e+04     2
   1:   1.0000e+00  1350560 1.2072e+06   EC
   2:   5.0000e-09  1350561 9.3899e-05   EC
 1360570  La136    5.9220e+02     1
   1:   1.0000e+00  1360560 2.8497e+06   EC
 1360571  La136m1  1.1400e-01     1
   1:   1.0000e+00  1360570 2.6000e+05   IT
 1370570  La137    1.9000e+12     1
   1:   1.0000e+00  1370560 5.8055e+05   EC
 1380570  La138    3.2200e+18     2
   1:   3.4400e-01  1380580 1.0468e+06   B 
   2:   6.5600e-01  1380560 1.7400e+06   EC
       0      0      STABLE       0
 1400570  La140    1.4503e+05     1
   1:   1.0000e+00  1400580 3.7609e+06   B 
 1410570  La141    1.4110e+04     1
   1:   1.0000e+00  1410580 2.5014e+06   B 
 1420570  La142    5.4700e+03     1
   1:   1.0000e+00  1420580 4.5089e+06   B 
 1430570  La143    8.5200e+02     1
   1:   1.0000e+00  1430580 3.4348e+06   B 
 1440570  La144    4.0800e+01     1
   1:   1.0000e+00  1440580 5.5821e+06   B 
 1450570  La145    2.4800e+01     1
   1:   1.0000e+00  1450580 4.2316e+06   B 
 1460570  La146    6.2700e+00     1
   1:   1.0000e+00  1460580 6.5882e+06   B 
 1460571  La146m1  1.0000e+01     1
   1:   1.0000e+00  1460580 6.5882e+06   B 
 1470570  La147    4.0150e+00     2
   1:   9.9959e-01  1470580 5.3355e+06   B 
   2:   4.1000e-04  1460580 8.8536e+05   B  N 
 1480570  La148    1.2600e+00     2
   1:   9.9850e-01  1480580 7.6896e+06   B 
   2:   1.5000e-03  1470580 1.2338e+06   B  N 
 1490570  La149    1.0500e+00     2
   1:   9.8570e-01  1490580 6.4500e+06   B 
   2:   1.4300e-02  1480580 2.1072e+06   B  N 
 1500570  La150    5.1000e-01     2
   1:   9.7300e-01  1500580 8.4640e+06   B 
   2:   2.7000e-02  1490580 2.2150e+06   B  N 
 1510570  La151    9.8180e-01     2
   1:   9.8100e-01  1510580 7.4960e+06   B 
   2:   1.9000e-02  1500580 3.0470e+06   B  N 
 1520570  La152    3.9030e-01     2
   1:   9.6900e-01  1520580 9.5200e+06   B 
   2:   3.1000e-02  1510580 3.6170e+06   B  N 
 1530570  La153    2.0640e-01     2
   1:   9.2500e-01  1530580 8.7840e+06   B 
   2:   7.5000e-02  1520580 4.7460e+06   B  N 
 1540570  La154    1.3690e-01     2
   1:   9.0700e-01  1540580 1.0591e+07   B 
   2:   9.3000e-02  1530580 5.1930e+06   B  N 
 1550570  La155    1.0400e-01     2
   1:   8.2000e-01  1550580 9.7430e+06   B 
   2:   1.8000e-01  1540580 6.0970e+06   B  N 
 1560570  La156    7.6900e-02     2
   1:   8.1000e-01  1560580 1.0460e+07   B 
   2:   1.9000e-01  1550580 6.3790e+06   B  N 
 1570570  La157    5.9190e-02     1
   1:   1.0000e+00  1570580 1.0239e+07   B 
 1270580  Ce127    3.4000e+01     1
   1:   1.0000e+00  1270570 5.9168e+06   EC
 1270581  Ce127m1  2.8600e+01     2
   1:   5.0000e-02  1270570 5.9241e+06   EC
   2:   9.5000e-01  1270571 5.9099e+06   EC
 1280580  Ce128    2.3580e+02     1
   1:   1.0000e+00  1280571 3.0915e+06   EC
 1300580  Ce130    1.3700e+03     1
   1:   1.0000e+00  1300570 2.2045e+06   EC
 1310580  Ce131    6.1800e+02     1
   1:   1.0000e+00  1310570 4.0608e+06   EC
 1310581  Ce131m1  3.2000e+02     1
   1:   1.0000e+00  1310570 4.1239e+06   EC
 1320580  Ce132    1.2600e+04     1
   1:   1.0000e+00  1320570 1.2527e+06   EC
 1320581  Ce132m1  9.4000e-03     1
   1:   1.0000e+00  1320580 2.3405e+06   IT
 1330580  Ce133    5.8200e+03     1
   1:   1.0000e+00  1330570 3.0762e+06   EC
 1330581  Ce133m1  1.7600e+04     1
   1:   1.0000e+00  1330570 3.1134e+06   EC
 1340580  Ce134    2.7300e+05     1
   1:   1.0000e+00  1340570 3.8576e+05   EC
 1350580  Ce135    6.3700e+04     1
   1:   1.0000e+00  1350570 2.0272e+06   EC
 1350581  Ce135m1  2.0000e+01     1
   1:   1.0000e+00  1350580 4.4580e+05   IT
 1360580  Ce136    2.2090e+21     1
   1:   1.0000e+00  1360560 2.3786e+06   EC EC
 1370580  Ce137    3.2400e+04     1
   1:   1.0000e+00  1370570 1.2221e+06   EC
 1370581  Ce137m1  1.2380e+05     2
   1:   7.9000e-03  1370570 1.4763e+06   EC
   2:   9.9210e-01  1370580 2.5429e+05   IT
 1380580  Ce138    2.8400e+21     1
   1:   1.0000e+00  1380560 6.9312e+05   EC EC
 1380581  Ce138m1  8.6500e-03     1
   1:   1.0000e+00  1380580 2.1297e+06   IT
 1390580  Ce139    1.1892e+07     1
   1:   1.0000e+00  1390570 2.7838e+05   EC
 1390581  Ce139m1  5.4800e+01     1
   1:   1.0000e+00  1390580 7.5424e+05   IT
       0      0      STABLE       0
 1410580  Ce141    2.8087e+06     1
   1:   1.0000e+00  1410590 5.8042e+05   B 
 1420580  Ce142    1.5778e+24     1
   1:   1.0000e+00  1420600 1.4172e+06   B  B 
 1430580  Ce143    1.1894e+05     1
   1:   1.0000e+00  1430590 1.4618e+06   B 
 1440580  Ce144    2.4616e+07     2
   1:   9.9730e-01  1440590 3.1865e+05   B 
   2:   2.7000e-03  1440591 2.5962e+05   B 
 1450580  Ce145    1.8060e+02     1
   1:   1.0000e+00  1450590 2.5589e+06   B 
 1460580  Ce146    8.1100e+02     1
   1:   1.0000e+00  1460590 1.0457e+06   B 
 1470580  Ce147    5.6400e+01     1
   1:   1.0000e+00  1470590 3.4301e+06   B 
 1480580  Ce148    5.6000e+01     1
   1:   1.0000e+00  1480590 2.1370e+06   B 
 1490580  Ce149    5.3000e+00     1
   1:   1.0000e+00  1490590 4.3694e+06   B 
 1500580  Ce150    4.0000e+00     1
   1:   1.0000e+00  1500590 3.4536e+06   B 
 1510580  Ce151    1.7600e+00     1
   1:   1.0000e+00  1510590 5.5544e+06   B 
 1510581  Ce151m1  1.0200e+00     1
   1:   1.0000e+00  1510590 5.5544e+06   B 
 1520580  Ce152    1.4000e+00     1
   1:   1.0000e+00  1520590 4.7010e+06   B 
 1530580  Ce153    2.3630e+00     1
   1:   1.0000e+00  1530590 6.5450e+06   B 
 1540580  Ce154    9.7370e-01     2
   1:   9.9981e-01  1540590 5.8440e+06   B 
   2:   1.9000e-04  1530590 1.1470e+06   B  N 
 1550580  Ce155    4.4500e-01     2
   1:   9.9740e-01  1550590 7.4900e+06   B 
   2:   2.6000e-03  1540590 2.1980e+06   B  N 
 1560580  Ce156    2.2610e-01     2
   1:   9.9300e-01  1560590 6.6970e+06   B 
   2:   7.0000e-03  1550590 2.4740e+06   B  N 
 1570580  Ce157    1.7530e-01     1
   1:   1.0000e+00  1570590 8.5320e+06   B 
 1580580  Ce158    1.1180e-01     1
   1:   1.0000e+00  1580590 7.3040e+06   B 
 1590580  Ce159    9.2270e-02     1
   1:   1.0000e+00  1590590 7.8100e+06   B 
 1600580  Ce160    6.4010e-02     1
   1:   1.0000e+00  1600590 8.2360e+06   B 
 1270590  Pr127    4.2000e+00     2
   1:   7.1000e-01  1270580 7.4360e+06   EC
   2:   2.9000e-01  1270581 7.4287e+06   EC
 1280590  Pr128    2.8500e+00     1
   1:   1.0000e+00  1280580 9.2032e+06   EC
 1310590  Pr131    9.0600e+01     2
   1:   9.0000e-02  1310580 5.4078e+06   EC
   2:   9.1000e-01  1310580 5.4078e+06   EC
 1310591  Pr131m1  5.7300e+00     2
   1:   3.6000e-02  1310580 5.5602e+06   EC
   2:   9.6400e-01  1310590 1.5240e+05   IT
 1320590  Pr132    9.6000e+01     1
   1:   1.0000e+00  1320580 7.2575e+06   EC
 1330590  Pr133    3.9000e+02     1
   1:   1.0000e+00  1330580 4.4806e+06   EC
 1330591  Pr133m1  1.1000e+00     1
   1:   1.0000e+00  1330590 1.9205e+05   IT
 1340590  Pr134    1.0200e+03     1
   1:   1.0000e+00  1340580 6.3049e+06   EC
 1340591  Pr134m1  6.6000e+02     1
   1:   1.0000e+00  1340580 6.3049e+06   EC
 1350590  Pr135    1.4400e+03     1
   1:   1.0000e+00  1350580 3.6805e+06   EC
 1360590  Pr136    7.8600e+02     1
   1:   1.0000e+00  1360580 5.1682e+06   EC
 1370590  Pr137    4.6100e+03     1
   1:   1.0000e+00  1370580 2.7170e+06   EC
 1380590  Pr138    8.7000e+01     1
   1:   1.0000e+00  1380580 4.4370e+06   EC
 1380591  Pr138m1  7.6300e+03     2
   1:   6.9000e-02  1380580 4.8010e+06   EC
   2:   9.3100e-01  1380581 2.6718e+06   EC
 1390590  Pr139    1.5880e+04     1
   1:   1.0000e+00  1390580 2.1291e+06   EC
 1400590  Pr140    2.0340e+02     1
   1:   1.0000e+00  1400580 3.3880e+06   EC
       0      0      STABLE       0
 1420590  Pr142    6.8830e+04     2
   1:   9.9984e-01  1420600 2.1616e+06   B 
   2:   1.6400e-04  1420580 7.4448e+05   EC
 1420591  Pr142m1  8.8000e+02     1
   1:   1.0000e+00  1420590 3.6840e+03   IT
 1430590  Pr143    1.1724e+06     1
   1:   1.0000e+00  1430600 9.3411e+05   B 
 1440590  Pr144    1.0370e+03     1
   1:   1.0000e+00  1440600 2.9974e+06   B 
 1440591  Pr144m1  4.3200e+02     2
   1:   7.0000e-04  1440600 3.0565e+06   B 
   2:   9.9930e-01  1440590 5.9030e+04   IT
 1450590  Pr145    2.1540e+04     1
   1:   1.0000e+00  1450600 1.8060e+06   B 
